{ group = 0, type = 0, id = 520, propability = 250, count = 0, mincount = 0, maxcount = 1 }, --5½×Îï¹¥»êÓñ
{ group = 0, type = 0, id = 521, propability = 250, count = 0, mincount = 0, maxcount = 1 }, --5½×Ä§¹¥»êÓñ
{ group = 0, type = 0, id = 522, propability = 250, count = 0, mincount = 0, maxcount = 1 }, --5½×µÀ¹¥»êÓñ
{ group = 0, type = 0, id = 523, propability = 180, count = 0, mincount = 0, maxcount = 1 }, --5½×Îï·À»êÓñ
{ group = 0, type = 0, id = 524, propability = 180, count = 0, mincount = 0, maxcount = 1 }, --5½×Ä§·À»êÓñ
{ group = 0, type = 0, id = 525, propability = 180, count = 0, mincount = 0, maxcount = 1 }, --5½×ÉúÃü»êÓñ
{ group = 0, type = 0, id = 526, propability = 160, count = 0, mincount = 0, maxcount = 1 }, --5½×Ä§·¨»êÓñ
{ group = 0, type = 0, id = 513, propability = 150, count = 0, mincount = 0, maxcount = 1 }, --4½×Îï¹¥»êÓñ
{ group = 0, type = 0, id = 514, propability = 150, count = 0, mincount = 0, maxcount = 1 }, --4½×Ä§¹¥»êÓñ
{ group = 0, type = 0, id = 515, propability = 150, count = 0, mincount = 0, maxcount = 1 }, --4½×µÀ¹¥»êÓñ
{ group = 0, type = 0, id = 516, propability = 80, count = 0, mincount = 0, maxcount = 1 }, --4½×Îï·À»êÓñ
{ group = 0, type = 0, id = 517, propability = 80, count = 0, mincount = 0, maxcount = 1 }, --4½×Ä§·À»êÓñ
{ group = 0, type = 0, id = 518, propability = 50, count = 0, mincount = 0, maxcount = 1 }, --4½×ÉúÃü»êÓñ
{ group = 0, type = 0, id = 519, propability = 50, count = 0, mincount = 0, maxcount = 1 }, --4½×Ä§·¨»êÓñ
{ group = 0, type = 0, id = 506, propability = 30, count = 0, mincount = 0, maxcount = 1 }, --3½×Îï¹¥»êÓñ
{ group = 0, type = 0, id = 507, propability = 30, count = 0, mincount = 0, maxcount = 1 }, --3½×Ä§¹¥»êÓñ
{ group = 0, type = 0, id = 508, propability = 30, count = 0, mincount = 0, maxcount = 1 }, --3½×µÀ¹¥»êÓñ
{ group = 0, type = 0, id = 509, propability = 20, count = 0, mincount = 0, maxcount = 1 }, --3½×Îï·À»êÓñ
{ group = 0, type = 0, id = 510, propability = 20, count = 0, mincount = 0, maxcount = 1 }, --3½×Ä§·À»êÓñ
{ group = 0, type = 0, id = 511, propability = 20, count = 0, mincount = 0, maxcount = 1 }, --3½×ÉúÃü»êÓñ
{ group = 0, type = 0, id = 512, propability = 10, count = 0, mincount = 0, maxcount = 1 }, --3½×Ä§·¨»êÓñ
{ group = 0, type = 0, id = 499, propability = 8, count = 0, mincount = 1, maxcount = 2 }, --2½×Îï¹¥»êÓñ
{ group = 0, type = 0, id = 500, propability = 8, count = 0, mincount = 1, maxcount = 2 }, --2½×Ä§¹¥»êÓñ
{ group = 0, type = 0, id = 501, propability = 8, count = 0, mincount = 1, maxcount = 2 }, --2½×µÀ¹¥»êÓñ
{ group = 0, type = 0, id = 502, propability = 8, count = 0, mincount = 1, maxcount = 2 }, --2½×Îï·À»êÓñ
{ group = 0, type = 0, id = 503, propability = 8, count = 0, mincount = 1, maxcount = 2 }, --2½×Ä§·À»êÓñ
{ group = 0, type = 0, id = 504, propability = 8, count = 0, mincount = 1, maxcount = 2 }, --2½×ÉúÃü»êÓñ
{ group = 0, type = 0, id = 505, propability = 8, count = 0, mincount = 1, maxcount = 2 }, --2½×Ä§·¨»êÓñ
{ group = 0, type = 0, id = 492, propability = 5, count = 0, mincount = 1, maxcount = 2, bind = 1 }, --1½×Îï¹¥»êÓñ
{ group = 0, type = 0, id = 493, propability = 5, count = 0, mincount = 1, maxcount = 2, bind = 1 }, --1½×Ä§¹¥»êÓñ
{ group = 0, type = 0, id = 494, propability = 5, count = 0, mincount = 1, maxcount = 2, bind = 1 }, --1½×µÀ¹¥»êÓñ
{ group = 0, type = 0, id = 495, propability = 5, count = 0, mincount = 1, maxcount = 2, bind = 1 }, --1½×Îï·À»êÓñ
{ group = 0, type = 0, id = 496, propability = 5, count = 0, mincount = 1, maxcount = 2, bind = 1 }, --1½×Ä§·À»êÓñ
{ group = 0, type = 0, id = 497, propability = 5, count = 0, mincount = 1, maxcount = 2, bind = 1 }, --1½×ÉúÃü»êÓñ
{ group = 0, type = 0, id = 498, propability = 5, count = 0, mincount = 1, maxcount = 2, bind = 1 }, --1½×Ä§·¨»êÓñ
{ group = 0, type = 0, id = 484, propability = 1, count = 0, mincount = 0, maxcount = 3, bind = 1 }, --Ç¿»¯Ê¯
{ group = 0, type = 0, id = 485, propability = 5, count = 0, mincount = 1, maxcount = 3, bind = 1 }, --ÍêÃÀÇ¿»¯·û
{ group = 0, type = 0, id = 922, propability = 1, count = 1, bind = 1 }, --»¤¾µËé¾§(ÖĞ)
{ group = 0, type = 0, id = 919, propability = 1, count = 1, bind = 1 }, --ĞÇÖéËé¾§(ÖĞ)
{ group = 0, type = 0, id = 928, propability = 1, count = 0, mincount = 0, maxcount = 2, bind = 1 }, --Ğş¶ÜËé¾§(ÖĞ)
{ group = 0, type = 0, id = 925, propability = 1, count = 0, mincount = 0, maxcount = 2, bind = 1 }, --ÑªÓ¡Ëé¾§(ÖĞ)
{ group = 0, type = 0, id = 921, propability = 1, count = 0, mincount = 2, maxcount = 5, bind = 1 }, --»¤¾µËé¾§(Ğ¡)
{ group = 0, type = 0, id = 918, propability = 1, count = 0, mincount = 2, maxcount = 5, bind = 1 }, --ĞÇÖéËé¾§(Ğ¡)
{ group = 0, type = 0, id = 927, propability = 1, count = 0, mincount = 5, maxcount = 8, bind = 1 }, --Ğş¶ÜËé¾§(Ğ¡)
{ group = 0, type = 0, id = 924, propability = 1, count = 0, mincount = 5, maxcount = 8, bind = 1 }, --ÑªÓ¡Ëé¾§(Ğ¡)
{ group = 0, type = 0, id = 491, propability = 5, count = 0, mincount = 0, maxcount = 1 }, --³á°ò½ø½×Öé
{ group = 0, type = 0, id = 618, propability = 15, count = 0, mincount = 0, maxcount = 1 }, --ĞĞ»áÒøÆ±
{ group = 0, type = 0, id = 623, propability = 15, count = 0, mincount = 0, maxcount = 1, bind = 1 }, --Ğ¡½ğ×©
{ group = 0, type = 0, id = 624, propability = 100, count = 0, mincount = 0, maxcount = 1, bind = 1 }, --´ó½ğ×©
{ group = 0, type = 0, id = 726, propability = 10, count = 0, mincount = 0, maxcount = 1, bind = 1 }, --°ÙÍò¾­ÑéÁéµ¤
{ group = 0, type = 0, id = 727, propability = 15, count = 0, mincount = 0, maxcount = 1, bind = 1 }, --Ç§Íò¾­ÑéÁéµ¤
{ group = 0, type = 0, id = 728, propability = 50, count = 0, mincount = 0, maxcount = 1, bind = 1 }, --Ò»ÒÚ¾­ÑéÁéµ¤
{ group = 0, type = 0, id = 745, propability = 5, count = 0, mincount = 0, maxcount = 1 }, --×£¸£ÓÍ
{ group = 0, type = 0, id = 746, propability = 30, count = 0, mincount = 0, maxcount = 1 }, --³¬¼¶×£¸£ÓÍ
{ group = 0, type = 0, id = 747, propability = 5, count = 0, mincount = 0, maxcount = 3 }, --¸ß¼¶Ç¿»¯Ê¯
{ group = 0, type = 0, id = 779, propability = 30, count = 0, mincount = 1, maxcount = 2, bind = 1 }, --¶ş½×ÁéÓğ
{ group = 0, type = 0, id = 463, propability = 1, count = 0, mincount = 5, maxcount = 8, bind = 1 }, --Ò»½×ÁéÓğ
{ group = 0, type = 0, id = 808, propability = 50, count = 1 }, --°ó¶¨10Ôª±¦¶§
{ group = 5, type = 0, id = 255, propability = 50, count = 1 }, --±ÌçôÏîÁ´
{ group = 5, type = 0, id = 270, propability = 50, count = 1 }, --á°¿ÕÏîÁ´
{ group = 5, type = 0, id = 286, propability = 50, count = 1 }, --öÌ½ğÊÖïí
{ group = 5, type = 0, id = 301, propability = 50, count = 1 }, --±ÌçôÊÖïí
{ group = 5, type = 0, id = 316, propability = 50, count = 1 }, --á°¿ÕÊÖïí
{ group = 5, type = 0, id = 332, propability = 50, count = 1 }, --öÌ½ğ½äÖ¸
{ group = 5, type = 0, id = 347, propability = 50, count = 1 }, --±Ìçô½äÖ¸
{ group = 5, type = 0, id = 362, propability = 50, count = 1 }, --á°¿Õ½äÖ¸
{ group = 5, type = 0, id = 378, propability = 50, count = 1 }, --öÌ½ğÕ½Ñ¥
{ group = 5, type = 0, id = 393, propability = 50, count = 1 }, --±Ìçô·¨Ñ¥
{ group = 5, type = 0, id = 408, propability = 50, count = 1 }, --á°¿ÕµÀÑ¥
{ group = 5, type = 0, id = 423, propability = 50, count = 1 }, --öÌ½ğ±¦Ê¯
{ group = 5, type = 0, id = 438, propability = 50, count = 1 }, --±Ìçô±¦Ê¯
{ group = 5, type = 0, id = 453, propability = 50, count = 1 }, --á°¿Õ±¦Ê¯
{ group = 6, type = 0, id = 8, propability = 30, count = 1 }, --öÌ½ğ±¦µ¶
{ group = 6, type = 0, id = 23, propability = 30, count = 1 }, --±Ìçô·¨ÕÈ
{ group = 6, type = 0, id = 38, propability = 30, count = 1 }, --á°¿ÕÉñ½£
{ group = 7, type = 0, id = 58, propability = 70, count = 1 }, --ĞşÑôÕ½¼×(ÄĞ)
{ group = 7, type = 0, id = 73, propability = 70, count = 1 }, --ĞşÑôÕ½¼×(Å®)
{ group = 7, type = 0, id = 88, propability = 70, count = 1 }, --ÁğÁ§·¨ÅÛ(ÄĞ)
{ group = 7, type = 0, id = 103, propability = 70, count = 1 }, --ÁğÁ§·¨ÅÛ(Å®)
{ group = 7, type = 0, id = 118, propability = 70, count = 1 }, --Á½ÒÇµÀîø(ÄĞ)
{ group = 7, type = 0, id = 133, propability = 70, count = 1 }, --Á½ÒÇµÀîø(Å®)
{ group = 7, type = 0, id = 149, propability = 70, count = 1 }, --ĞşÑôÑü´ø
{ group = 7, type = 0, id = 164, propability = 70, count = 1 }, --ÁğÁ§Ñü´ø
{ group = 7, type = 0, id = 179, propability = 70, count = 1 }, --Á½ÒÇÑü´ø
{ group = 7, type = 0, id = 195, propability = 70, count = 1 }, --ĞşÑôÍ·¿ø
{ group = 7, type = 0, id = 210, propability = 70, count = 1 }, --ÁğÁ§Í·¿ø
{ group = 7, type = 0, id = 225, propability = 70, count = 1 }, --Á½ÒÇÍ·¿ø
{ group = 7, type = 0, id = 241, propability = 70, count = 1 }, --ĞşÑôÏîÁ´
{ group = 7, type = 0, id = 256, propability = 70, count = 1 }, --ÁğÁ§ÏîÁ´
{ group = 7, type = 0, id = 271, propability = 70, count = 1 }, --Á½ÒÇÏîÁ´
{ group = 7, type = 0, id = 287, propability = 70, count = 1 }, --ĞşÑôÊÖïí
{ group = 7, type = 0, id = 302, propability = 70, count = 1 }, --ÁğÁ§ÊÖïí
{ group = 7, type = 0, id = 317, propability = 70, count = 1 }, --Á½ÒÇÊÖïí
{ group = 7, type = 0, id = 333, propability = 70, count = 1 }, --ĞşÑô½äÖ¸
{ group = 7, type = 0, id = 348, propability = 70, count = 1 }, --ÁğÁ§½äÖ¸
{ group = 7, type = 0, id = 363, propability = 70, count = 1 }, --Á½ÒÇ½äÖ¸
{ group = 7, type = 0, id = 379, propability = 70, count = 1 }, --ĞşÑôÕ½Ñ¥
{ group = 7, type = 0, id = 394, propability = 70, count = 1 }, --ÁğÁ§·¨Ñ¥
{ group = 7, type = 0, id = 409, propability = 70, count = 1 }, --Á½ÒÇµÀÑ¥
{ group = 7, type = 0, id = 424, propability = 70, count = 1 }, --ĞşÑô±¦Ê¯
{ group = 7, type = 0, id = 439, propability = 70, count = 1 }, --ÁğÁ§±¦Ê¯
{ group = 7, type = 0, id = 454, propability = 70, count = 1 }, --Á½ÒÇ±¦Ê¯
{ group = 7, type = 0, id = 9, propability = 70, count = 1 }, --Â¾ÏÉ°ÔÕ¶
{ group = 7, type = 0, id = 24, propability = 70, count = 1 }, --ÁğÁ§·¨ÕÈ
{ group = 7, type = 0, id = 39, propability = 70, count = 1 }, --ÇàÒíµÀ½£
{ group = 0, type = 5, id = 0, propability = 1, count = 0, mincount = 5000, maxcount = 5000 }, --°ó¶¨½ğ±Ò
{ group = 0, type = 5, id = 0, propability = 1, count = 0, mincount = 5000, maxcount = 5000 }, --°ó¶¨½ğ±Ò
{ group = 0, type = 5, id = 0, propability = 1, count = 0, mincount = 5000, maxcount = 5000 }, --°ó¶¨½ğ±Ò
{ group = 0, type = 5, id = 0, propability = 1, count = 0, mincount = 5000, maxcount = 5000 }, --°ó¶¨½ğ±Ò
{ group = 0, type = 5, id = 0, propability = 1, count = 0, mincount = 5000, maxcount = 5000 }, --°ó¶¨½ğ±Ò
{ group = 0, type = 5, id = 0, propability = 1, count = 0, mincount = 5000, maxcount = 5000 }, --°ó¶¨½ğ±Ò
