{ group = 0, type = 0, id = 5, propability = 5, count = 0, mincount = 1, maxcount = 2 }, --ÁúÁÛ½£
{ group = 0, type = 0, id = 54, propability = 5, count = 0, mincount = 1, maxcount = 2 }, --ÁúÁÛÕ½¼×(ÄĞ)
{ group = 0, type = 0, id = 69, propability = 5, count = 0, mincount = 1, maxcount = 2 }, --ÁúÁÛÕ½¼×(Å®)
{ group = 0, type = 0, id = 145, propability = 5, count = 0, mincount = 1, maxcount = 2 }, --ÁúÁÛÑü´ø
{ group = 0, type = 0, id = 191, propability = 5, count = 0, mincount = 1, maxcount = 2 }, --ÁúÁÛÍ·¿ø
{ group = 0, type = 0, id = 237, propability = 5, count = 0, mincount = 1, maxcount = 2 }, --ÁúÁÛÏîÁ´
{ group = 0, type = 0, id = 283, propability = 5, count = 0, mincount = 1, maxcount = 2 }, --ÁúÁÛÊÖïí
{ group = 0, type = 0, id = 329, propability = 5, count = 0, mincount = 1, maxcount = 2 }, --ÁúÁÛ½äÖ¸
{ group = 0, type = 0, id = 375, propability = 5, count = 0, mincount = 1, maxcount = 2 }, --ÁúÁÛÕ½Ñ¥
{ group = 0, type = 0, id = 420, propability = 5, count = 0, mincount = 1, maxcount = 2 }, --ÁúÁÛ±¦Ê¯
{ group = 0, type = 0, id = 20, propability = 5, count = 0, mincount = 1, maxcount = 2 }, --ºìÓñÓ°ÈĞ
{ group = 0, type = 0, id = 84, propability = 5, count = 0, mincount = 1, maxcount = 2 }, --ºìÓñ·¨ÅÛ(ÄĞ)
{ group = 0, type = 0, id = 99, propability = 5, count = 0, mincount = 1, maxcount = 2 }, --ºìÓñ·¨ÅÛ(Å®)
{ group = 0, type = 0, id = 160, propability = 5, count = 0, mincount = 1, maxcount = 2 }, --ºìÓñÑü´ø
{ group = 0, type = 0, id = 206, propability = 5, count = 0, mincount = 1, maxcount = 2 }, --ºìÓñÍ·¿ø
{ group = 0, type = 0, id = 252, propability = 5, count = 0, mincount = 1, maxcount = 2 }, --ºìÓñÏîÁ´
{ group = 0, type = 0, id = 298, propability = 5, count = 0, mincount = 1, maxcount = 2 }, --ºìÓñÊÖïí
{ group = 0, type = 0, id = 344, propability = 5, count = 0, mincount = 1, maxcount = 2 }, --ºìÓñ½äÖ¸
{ group = 0, type = 0, id = 390, propability = 5, count = 0, mincount = 1, maxcount = 2 }, --ºìÓñ·¨Ñ¥
{ group = 0, type = 0, id = 435, propability = 5, count = 0, mincount = 1, maxcount = 2 }, --ºìÓñ±¦Ê¯
{ group = 0, type = 0, id = 35, propability = 5, count = 0, mincount = 1, maxcount = 2 }, --ĞşìÇÉñ½£
{ group = 0, type = 0, id = 114, propability = 5, count = 0, mincount = 1, maxcount = 2 }, --ĞşìÇµÀîø(ÄĞ)
{ group = 0, type = 0, id = 129, propability = 5, count = 0, mincount = 1, maxcount = 2 }, --ĞşìÇµÀîø(Å®)
{ group = 0, type = 0, id = 175, propability = 5, count = 0, mincount = 1, maxcount = 2 }, --ĞşìÇÑü´ø
{ group = 0, type = 0, id = 221, propability = 5, count = 0, mincount = 1, maxcount = 2 }, --ĞşìÇÍ·¿ø
{ group = 0, type = 0, id = 267, propability = 5, count = 0, mincount = 1, maxcount = 2 }, --ĞşìÇÏîÁ´
{ group = 0, type = 0, id = 313, propability = 5, count = 0, mincount = 1, maxcount = 2 }, --ĞşìÇÊÖïí
{ group = 0, type = 0, id = 359, propability = 5, count = 0, mincount = 1, maxcount = 2 }, --ĞşìÇ½äÖ¸
{ group = 0, type = 0, id = 405, propability = 5, count = 0, mincount = 1, maxcount = 2 }, --ĞşìÇµÀÑ¥
{ group = 0, type = 0, id = 450, propability = 5, count = 0, mincount = 1, maxcount = 2 }, --ĞşìÇ±¦Ê¯
{ group = 0, type = 0, id = 6, propability = 15, count = 0, mincount = 1, maxcount = 2 }, --»ğÁÃÌì²Ô
{ group = 0, type = 0, id = 55, propability = 8, count = 0, mincount = 1, maxcount = 2 }, --Ìì²ÔÕ½¼×(ÄĞ)
{ group = 0, type = 0, id = 70, propability = 8, count = 0, mincount = 1, maxcount = 2 }, --Ìì²ÔÕ½¼×(Å®)
{ group = 0, type = 0, id = 146, propability = 5, count = 0, mincount = 1, maxcount = 2 }, --Ìì²ÔÑü´ø
{ group = 0, type = 0, id = 192, propability = 5, count = 0, mincount = 1, maxcount = 2 }, --Ìì²ÔÍ·¿ø
{ group = 0, type = 0, id = 238, propability = 5, count = 0, mincount = 1, maxcount = 2 }, --Ìì²ÔÏîÁ´
{ group = 0, type = 0, id = 284, propability = 5, count = 0, mincount = 1, maxcount = 2 }, --Ìì²ÔÊÖïí
{ group = 0, type = 0, id = 330, propability = 5, count = 0, mincount = 1, maxcount = 2 }, --Ìì²Ô½äÖ¸
{ group = 0, type = 0, id = 376, propability = 5, count = 0, mincount = 1, maxcount = 2 }, --Ìì²ÔÕ½Ñ¥
{ group = 0, type = 0, id = 421, propability = 5, count = 0, mincount = 1, maxcount = 2 }, --Ìì²Ô±¦Ê¯
{ group = 0, type = 0, id = 21, propability = 15, count = 0, mincount = 1, maxcount = 2 }, --×ÏŞ±Ó³ÔÂ
{ group = 0, type = 0, id = 85, propability = 8, count = 0, mincount = 1, maxcount = 2 }, --×ÏŞ±·¨ÅÛ(ÄĞ)
{ group = 0, type = 0, id = 100, propability = 8, count = 0, mincount = 1, maxcount = 2 }, --×ÏŞ±·¨ÅÛ(Å®)
{ group = 0, type = 0, id = 161, propability = 5, count = 0, mincount = 1, maxcount = 2 }, --×ÏŞ±Ñü´ø
{ group = 0, type = 0, id = 207, propability = 5, count = 0, mincount = 1, maxcount = 2 }, --×ÏŞ±Í·¿ø
{ group = 0, type = 0, id = 253, propability = 5, count = 0, mincount = 1, maxcount = 2 }, --×ÏŞ±ÏîÁ´
{ group = 0, type = 0, id = 299, propability = 5, count = 0, mincount = 1, maxcount = 2 }, --×ÏŞ±ÊÖïí
{ group = 0, type = 0, id = 345, propability = 5, count = 0, mincount = 1, maxcount = 2 }, --×ÏŞ±½äÖ¸
{ group = 0, type = 0, id = 391, propability = 5, count = 0, mincount = 1, maxcount = 2 }, --×ÏŞ±·¨Ñ¥
{ group = 0, type = 0, id = 436, propability = 5, count = 0, mincount = 1, maxcount = 2 }, --×ÏŞ±±¦Ê¯
{ group = 0, type = 0, id = 36, propability = 15, count = 0, mincount = 1, maxcount = 2 }, --óÏÀÇµÀ½£
{ group = 0, type = 0, id = 115, propability = 8, count = 0, mincount = 1, maxcount = 2 }, --óÏÀÇµÀîø(ÄĞ)
{ group = 0, type = 0, id = 130, propability = 8, count = 0, mincount = 1, maxcount = 2 }, --óÏÀÇµÀîø(Å®)
{ group = 0, type = 0, id = 176, propability = 5, count = 0, mincount = 1, maxcount = 2 }, --óÏÀÇÑü´ø
{ group = 0, type = 0, id = 222, propability = 5, count = 0, mincount = 1, maxcount = 2 }, --óÏÀÇÍ·¿ø
{ group = 0, type = 0, id = 268, propability = 5, count = 0, mincount = 1, maxcount = 2 }, --óÏÀÇÏîÁ´
{ group = 0, type = 0, id = 314, propability = 5, count = 0, mincount = 1, maxcount = 2 }, --óÏÀÇÊÖïí
{ group = 0, type = 0, id = 360, propability = 5, count = 0, mincount = 1, maxcount = 2 }, --óÏÀÇ½äÖ¸
{ group = 0, type = 0, id = 406, propability = 5, count = 0, mincount = 1, maxcount = 2 }, --óÏÀÇµÀÑ¥
{ group = 0, type = 0, id = 451, propability = 5, count = 0, mincount = 1, maxcount = 2 }, --óÏÀÇ±¦Ê¯
{ group = 1, type = 0, id = 7, propability = 15, count = 1 }, --Õ¶ÁúÍÀÄ§
{ group = 7, type = 0, id = 379, propability = 70, count = 1 }, --ĞşÑôÕ½Ñ¥
{ group = 7, type = 0, id = 394, propability = 70, count = 1 }, --ÁğÁ§·¨Ñ¥
{ group = 7, type = 0, id = 409, propability = 70, count = 1 }, --Á½ÒÇµÀÑ¥
{ group = 7, type = 0, id = 424, propability = 70, count = 1 }, --ĞşÑô±¦Ê¯
{ group = 7, type = 0, id = 439, propability = 70, count = 1 }, --ÁğÁ§±¦Ê¯
{ group = 7, type = 0, id = 454, propability = 70, count = 1 }, --Á½ÒÇ±¦Ê¯
{ group = 7, type = 0, id = 9, propability = 70, count = 1 }, --Â¾ÏÉ°ÔÕ¶
{ group = 7, type = 0, id = 24, propability = 70, count = 1 }, --ÁğÁ§·¨ÕÈ
{ group = 7, type = 0, id = 39, propability = 70, count = 1 }, --ÇàÒíµÀ½£
{ group = 8, type = 0, id = 10, propability = 100, count = 1 }, --ºäÌìÃğÊÀ
{ group = 8, type = 0, id = 25, propability = 100, count = 1 }, --·ÙÌì¾øµØ
{ group = 8, type = 0, id = 40, propability = 100, count = 1 }, --ÖïÌìÕ¶ÏÉ
{ group = 8, type = 0, id = 59, propability = 100, count = 1 }, --ºäÌìÕ½¼×(ÄĞ)
{ group = 8, type = 0, id = 74, propability = 100, count = 1 }, --ºäÌìÕ½¼×(Å®)
{ group = 8, type = 0, id = 89, propability = 100, count = 1 }, --·ÙÌì·¨ÅÛ(ÄĞ)
{ group = 8, type = 0, id = 104, propability = 100, count = 1 }, --·ÙÌì·¨ÅÛ(Å®)
{ group = 8, type = 0, id = 119, propability = 100, count = 1 }, --ÖïÌìµÀîø(ÄĞ)
{ group = 8, type = 0, id = 134, propability = 100, count = 1 }, --ÖïÌìµÀîø(Å®)
{ group = 8, type = 0, id = 150, propability = 100, count = 1 }, --ºäÌìÑü´ø
{ group = 8, type = 0, id = 165, propability = 100, count = 1 }, --·ÙÌìÑü´ø
{ group = 8, type = 0, id = 180, propability = 100, count = 1 }, --ÖïÌìÑü´ø
{ group = 8, type = 0, id = 196, propability = 100, count = 1 }, --ºäÌìÍ·¿ø
{ group = 8, type = 0, id = 211, propability = 100, count = 1 }, --·ÙÌìÍ·¿ø
{ group = 8, type = 0, id = 226, propability = 100, count = 1 }, --ÖïÌìÍ·¿ø
{ group = 8, type = 0, id = 242, propability = 100, count = 1 }, --ºäÌìÏîÁ´
{ group = 8, type = 0, id = 257, propability = 100, count = 1 }, --·ÙÌìÏîÁ´
{ group = 8, type = 0, id = 272, propability = 100, count = 1 }, --ÖïÌìÏîÁ´
{ group = 8, type = 0, id = 288, propability = 100, count = 1 }, --ºäÌìÊÖïí
{ group = 8, type = 0, id = 303, propability = 100, count = 1 }, --·ÙÌìÊÖïí
{ group = 8, type = 0, id = 318, propability = 100, count = 1 }, --ÖïÌìÊÖïí
{ group = 8, type = 0, id = 334, propability = 100, count = 1 }, --ºäÌì½äÖ¸
{ group = 8, type = 0, id = 349, propability = 100, count = 1 }, --·ÙÌì½äÖ¸
{ group = 8, type = 0, id = 364, propability = 100, count = 1 }, --ÖïÌì½äÖ¸
{ group = 8, type = 0, id = 380, propability = 100, count = 1 }, --ºäÌìÕ½Ñ¥
{ group = 8, type = 0, id = 395, propability = 100, count = 1 }, --·ÙÌì·¨Ñ¥
{ group = 8, type = 0, id = 410, propability = 100, count = 1 }, --ÖïÌìµÀÑ¥
{ group = 8, type = 0, id = 425, propability = 100, count = 1 }, --ºäÌì±¦Ê¯
{ group = 8, type = 0, id = 440, propability = 100, count = 1 }, --·ÙÌì±¦Ê¯
{ group = 8, type = 0, id = 455, propability = 100, count = 1 }, --ÖïÌì±¦Ê¯
{ group = 0, type = 0, id = 520, propability = 10, count = 0, mincount = 0, maxcount = 1 }, --5½×Îï¹¥»êÓñ
{ group = 0, type = 0, id = 521, propability = 10, count = 0, mincount = 0, maxcount = 1 }, --5½×Ä§¹¥»êÓñ
{ group = 0, type = 0, id = 522, propability = 10, count = 0, mincount = 0, maxcount = 1 }, --5½×µÀ¹¥»êÓñ
{ group = 0, type = 0, id = 523, propability = 10, count = 0, mincount = 0, maxcount = 1 }, --5½×Îï·À»êÓñ
{ group = 0, type = 0, id = 524, propability = 10, count = 0, mincount = 0, maxcount = 1 }, --5½×Ä§·À»êÓñ
{ group = 0, type = 0, id = 525, propability = 10, count = 0, mincount = 0, maxcount = 1 }, --5½×ÉúÃü»êÓñ
{ group = 0, type = 0, id = 526, propability = 10, count = 0, mincount = 0, maxcount = 1 }, --5½×Ä§·¨»êÓñ
{ group = 0, type = 0, id = 513, propability = 15, count = 0, mincount = 0, maxcount = 1 }, --4½×Îï¹¥»êÓñ
{ group = 0, type = 0, id = 514, propability = 15, count = 0, mincount = 0, maxcount = 1 }, --4½×Ä§¹¥»êÓñ
{ group = 0, type = 0, id = 515, propability = 15, count = 0, mincount = 0, maxcount = 1 }, --4½×µÀ¹¥»êÓñ
{ group = 0, type = 0, id = 516, propability = 8, count = 0, mincount = 0, maxcount = 1 }, --4½×Îï·À»êÓñ
{ group = 0, type = 0, id = 517, propability = 8, count = 0, mincount = 0, maxcount = 1 }, --4½×Ä§·À»êÓñ
{ group = 0, type = 0, id = 518, propability = 5, count = 0, mincount = 0, maxcount = 1 }, --4½×ÉúÃü»êÓñ
{ group = 0, type = 0, id = 519, propability = 5, count = 0, mincount = 0, maxcount = 1 }, --4½×Ä§·¨»êÓñ
{ group = 0, type = 0, id = 506, propability = 10, count = 0, mincount = 0, maxcount = 1 }, --3½×Îï¹¥»êÓñ
{ group = 0, type = 0, id = 507, propability = 10, count = 0, mincount = 0, maxcount = 1 }, --3½×Ä§¹¥»êÓñ
{ group = 0, type = 0, id = 508, propability = 10, count = 0, mincount = 0, maxcount = 1 }, --3½×µÀ¹¥»êÓñ
{ group = 0, type = 0, id = 509, propability = 5, count = 0, mincount = 0, maxcount = 1 }, --3½×Îï·À»êÓñ
{ group = 0, type = 0, id = 510, propability = 5, count = 0, mincount = 0, maxcount = 1 }, --3½×Ä§·À»êÓñ
{ group = 0, type = 0, id = 511, propability = 5, count = 0, mincount = 0, maxcount = 1 }, --3½×ÉúÃü»êÓñ
{ group = 0, type = 0, id = 512, propability = 3, count = 0, mincount = 0, maxcount = 1 }, --3½×Ä§·¨»êÓñ
{ group = 0, type = 0, id = 499, propability = 1, count = 0, mincount = 1, maxcount = 2 }, --2½×Îï¹¥»êÓñ
{ group = 0, type = 0, id = 500, propability = 1, count = 0, mincount = 1, maxcount = 2 }, --2½×Ä§¹¥»êÓñ
{ group = 0, type = 0, id = 501, propability = 1, count = 0, mincount = 1, maxcount = 2 }, --2½×µÀ¹¥»êÓñ
{ group = 0, type = 0, id = 502, propability = 1, count = 0, mincount = 1, maxcount = 2 }, --2½×Îï·À»êÓñ
{ group = 0, type = 0, id = 503, propability = 1, count = 0, mincount = 1, maxcount = 2 }, --2½×Ä§·À»êÓñ
{ group = 0, type = 0, id = 504, propability = 1, count = 0, mincount = 1, maxcount = 2 }, --2½×ÉúÃü»êÓñ
{ group = 0, type = 0, id = 505, propability = 1, count = 0, mincount = 1, maxcount = 2 }, --2½×Ä§·¨»êÓñ
{ group = 0, type = 0, id = 492, propability = 1, count = 0, mincount = 1, maxcount = 2, bind = 1 }, --1½×Îï¹¥»êÓñ
{ group = 0, type = 0, id = 493, propability = 1, count = 0, mincount = 1, maxcount = 2, bind = 1 }, --1½×Ä§¹¥»êÓñ
{ group = 0, type = 0, id = 494, propability = 1, count = 0, mincount = 1, maxcount = 2, bind = 1 }, --1½×µÀ¹¥»êÓñ
{ group = 0, type = 0, id = 495, propability = 1, count = 0, mincount = 1, maxcount = 2, bind = 1 }, --1½×Îï·À»êÓñ
{ group = 0, type = 0, id = 496, propability = 1, count = 0, mincount = 1, maxcount = 2, bind = 1 }, --1½×Ä§·À»êÓñ
{ group = 0, type = 0, id = 497, propability = 1, count = 0, mincount = 1, maxcount = 2, bind = 1 }, --1½×ÉúÃü»êÓñ
{ group = 0, type = 0, id = 498, propability = 1, count = 0, mincount = 1, maxcount = 2, bind = 1 }, --1½×Ä§·¨»êÓñ
{ group = 0, type = 0, id = 484, propability = 1, count = 0, mincount = 0, maxcount = 5, bind = 1 }, --Ç¿»¯Ê¯
{ group = 0, type = 0, id = 485, propability = 5, count = 0, mincount = 1, maxcount = 5, bind = 1 }, --ÍêÃÀÇ¿»¯·û
{ group = 0, type = 0, id = 918, propability = 1, count = 0, mincount = 1, maxcount = 5, bind = 1 }, --ĞÇÖéËé¾§(Ğ¡)
{ group = 0, type = 0, id = 921, propability = 1, count = 0, mincount = 1, maxcount = 5, bind = 1 }, --»¤¾µËé¾§(Ğ¡)
{ group = 0, type = 0, id = 927, propability = 1, count = 0, mincount = 1, maxcount = 5, bind = 1 }, --Ğş¶ÜËé¾§(Ğ¡)
{ group = 0, type = 0, id = 924, propability = 1, count = 0, mincount = 1, maxcount = 5, bind = 1 }, --ÑªÓ¡Ëé¾§(Ğ¡)
{ group = 0, type = 0, id = 491, propability = 5, count = 0, mincount = 0, maxcount = 5 }, --³á°ò½ø½×Öé
{ group = 0, type = 0, id = 618, propability = 15, count = 0, mincount = 0, maxcount = 1, growLv = 5 }, --ĞĞ»áÒøÆ±
{ group = 0, type = 0, id = 623, propability = 15, count = 0, mincount = 0, maxcount = 1, growLv = 5, bind = 1 }, --Ğ¡½ğ×©
{ group = 0, type = 0, id = 624, propability = 100, count = 0, mincount = 0, maxcount = 1, growLv = 2, bind = 1 }, --´ó½ğ×©
{ group = 0, type = 0, id = 726, propability = 10, count = 0, mincount = 0, maxcount = 1, growLv = 6, bind = 1 }, --°ÙÍò¾­ÑéÁéµ¤
{ group = 0, type = 0, id = 727, propability = 15, count = 0, mincount = 0, maxcount = 1, growLv = 8, bind = 1 }, --Ç§Íò¾­ÑéÁéµ¤
{ group = 0, type = 0, id = 728, propability = 50, count = 0, mincount = 0, maxcount = 1, growLv = 10, bind = 1 }, --Ò»ÒÚ¾­ÑéÁéµ¤
{ group = 0, type = 0, id = 745, propability = 5, count = 0, mincount = 0, maxcount = 8 }, --×£¸£ÓÍ
{ group = 0, type = 0, id = 746, propability = 50, count = 0, mincount = 0, maxcount = 1, growLv = 5 }, --³¬¼¶×£¸£ÓÍ
{ group = 0, type = 0, id = 747, propability = 1, count = 0, mincount = 0, maxcount = 5 }, --¸ß¼¶Ç¿»¯Ê¯
{ group = 0, type = 0, id = 779, propability = 30, count = 0, mincount = 1, maxcount = 2, growLv = 5, bind = 1 }, --¶ş½×ÁéÓğ
{ group = 0, type = 0, id = 463, propability = 1, count = 0, mincount = 5, maxcount = 8, bind = 1 }, --Ò»½×ÁéÓğ
{ group = 0, type = 0, id = 808, propability = 1, count = 0, mincount = 3, maxcount = 5 }, --°ó¶¨10Ôª±¦¶§
{ group = 0, type = 0, id = 809, propability = 1, count = 0, mincount = 1, maxcount = 2 }, --°ó¶¨100Ôª±¦¶§
{ group = 0, type = 0, id = 810, propability = 2500, count = 1 }, --°ó¶¨500Ôª±¦¶§
{ group = 0, type = 0, id = 811, propability = 25000, count = 1 }, --°ó¶¨1000Ôª±¦¶§
{ group = 0, type = 0, id = 821, propability = 1, count = 1 }, --¸´»î¾í
{ group = 0, type = 0, id = 835, propability = 50, count = 1 }, --ÎïÀí¹¥»÷Ò©¼Á
{ group = 0, type = 0, id = 836, propability = 50, count = 1 }, --Ä§·¨¹¥»÷Ò©¼Á
{ group = 0, type = 0, id = 837, propability = 50, count = 1 }, --µÀÊõ¹¥»÷Ò©¼Á
{ group = 0, type = 0, id = 776, propability = 100000, count = 1 }, --100Ôª±¦Æ±
{ group = 0, type = 0, id = 777, propability = 1000000, count = 1 }, --1000Ôª±¦Æ±
{ group = 0, type = 0, id = 793, propability = 100, count = 0, mincount = 0, maxcount = 1 }, --1¼¶ºÀ»ª»êÓñÏä
{ group = 0, type = 0, id = 794, propability = 500, count = 0, mincount = 0, maxcount = 1 }, --2¼¶ºÀ»ª»êÓñÏä
{ group = 0, type = 0, id = 795, propability = 1000, count = 0, mincount = 0, maxcount = 1 }, --3¼¶ºÀ»ª»êÓñÏä
{ group = 0, type = 0, id = 850, propability = 100, count = 0, mincount = 0, maxcount = 1 }, --Ñ°±¦¾í
{ group = 0, type = 0, id = 1215, propability = 20000, count = 0, mincount = 0, maxcount = 1 }, --Îå¼¶ÍêÃÀÇ¿»¯·û
{ group = 0, type = 0, id = 464, propability = 5, count = 0, mincount = 0, maxcount = 1 }, --1½×»êÖé
{ group = 0, type = 5, id = 0, propability = 1, count = 0, mincount = 6000, maxcount = 15000 }, --°ó¶¨½ğ±Ò
{ group = 0, type = 5, id = 0, propability = 1, count = 0, mincount = 6000, maxcount = 15000 }, --°ó¶¨½ğ±Ò
{ group = 0, type = 5, id = 0, propability = 1, count = 0, mincount = 6000, maxcount = 15000 }, --°ó¶¨½ğ±Ò
{ group = 0, type = 5, id = 0, propability = 1, count = 0, mincount = 6000, maxcount = 15000 }, --°ó¶¨½ğ±Ò
